t,d1,d2,d3
4.602,1.669,25.913,14.675
4.603,1.619,25.090,14.214
4.605,1.567,24.287,13.758
4.607,1.516,23.504,13.313
4.608,1.469,22.742,12.877
4.610,1.424,22.000,12.452
4.612,1.380,21.277,12.042
4.613,1.342,20.580,11.648
4.615,1.308,19.905,11.267
4.617,1.275,19.251,10.899
4.618,1.238,18.615,10.542
4.620,1.200,18.001,10.200
4.622,1.163,17.404,9.864
4.623,1.125,16.823,9.536
4.625,1.085,16.258,9.220
4.627,1.045,15.710,8.914
4.628,1.009,15.179,8.624
4.630,0.974,14.665,8.338
4.632,0.940,14.172,8.060
4.633,0.910,13.698,7.789
4.635,0.886,13.241,7.528
4.637,0.863,12.798,7.275
4.638,0.839,12.370,7.023
4.640,0.812,11.953,6.780
4.642,0.781,11.545,6.545
4.643,0.750,11.148,6.318
4.645,0.718,10.765,6.099
4.647,0.690,10.392,5.889
4.648,0.661,10.031,5.689
4.650,0.638,9.686,5.495
4.652,0.619,9.354,5.306
4.653,0.600,9.035,5.130
4.655,0.581,8.728,4.959
4.657,0.563,8.436,4.791
4.658,0.546,8.152,4.627
4.660,0.531,7.874,4.470
4.662,0.515,7.607,4.322
4.663,0.499,7.349,4.173
4.665,0.485,7.102,4.032
4.667,0.469,6.865,3.896
4.668,0.456,6.639,3.769
4.670,0.443,6.424,3.651
4.672,0.431,6.217,3.537
4.673,0.418,6.018,3.428
4.675,0.404,5.827,3.322
4.677,0.395,5.642,3.217
4.678,0.386,5.463,3.115
4.680,0.377,5.291,3.014
4.682,0.368,5.126,2.918
4.683,0.363,4.965,2.827
4.685,0.360,4.810,2.741
4.687,0.353,4.662,2.661
4.688,0.344,4.517,2.578
4.690,0.339,4.376,2.500
4.692,0.336,4.241,2.427
4.693,0.336,4.113,2.357
4.695,0.334,3.990,2.286
4.697,0.328,3.870,2.214
4.698,0.324,3.756,2.151
4.700,0.319,3.645,2.089
4.702,0.310,3.535,2.023
4.703,0.295,3.422,1.957
4.705,0.278,3.311,1.894
4.707,0.264,3.202,1.834
4.708,0.251,3.098,1.774
4.710,0.237,2.995,1.714
4.712,0.225,2.898,1.653
4.713,0.216,2.808,1.595
4.715,0.210,2.727,1.545
4.717,0.206,2.649,1.501
4.718,0.204,2.576,1.461
4.720,0.200,2.509,1.422
4.722,0.196,2.446,1.390
4.723,0.196,2.387,1.361
4.725,0.196,2.329,1.334
4.727,0.196,2.274,1.304
4.728,0.197,2.223,1.278
4.730,0.200,2.173,1.255
4.732,0.199,2.124,1.233
4.733,0.193,2.072,1.208
4.735,0.185,2.021,1.181
4.737,0.180,1.976,1.156
4.738,0.175,1.934,1.133
4.740,0.169,1.889,1.108
4.742,0.163,1.842,1.080
4.743,0.158,1.797,1.051
4.745,0.156,1.753,1.025
4.747,0.156,1.709,1.001
4.748,0.154,1.666,0.977
4.750,0.151,1.627,0.955
4.752,0.154,1.594,0.937
4.753,0.157,1.566,0.922
4.755,0.154,1.538,0.906
4.757,0.149,1.509,0.888
4.758,0.148,1.478,0.869
4.760,0.149,1.449,0.852
4.762,0.148,1.420,0.836
4.763,0.147,1.390,0.820
4.765,0.149,1.358,0.804
4.767,0.151,1.328,0.789
4.768,0.148,1.301,0.775
4.770,0.141,1.275,0.761
4.772,0.132,1.249,0.745
4.773,0.126,1.225,0.730
4.775,0.124,1.205,0.719
4.777,0.126,1.187,0.710
4.778,0.131,1.166,0.699
4.780,0.135,1.145,0.688
4.782,0.141,1.127,0.679
4.783,0.145,1.109,0.673
4.785,0.145,1.092,0.663
4.787,0.137,1.074,0.652
4.788,0.128,1.058,0.640
4.790,0.123,1.040,0.628
4.792,0.115,1.021,0.617
4.793,0.107,1.001,0.601
4.795,0.099,0.979,0.582
4.797,0.093,0.958,0.563
4.798,0.089,0.938,0.548
4.800,0.088,0.920,0.537
4.802,0.088,0.903,0.526
4.803,0.089,0.887,0.515
4.805,0.089,0.871,0.506
4.807,0.085,0.856,0.501
4.808,0.080,0.841,0.494
4.810,0.072,0.825,0.484
4.812,0.064,0.808,0.476
4.813,0.052,0.788,0.468
4.815,0.044,0.769,0.458
4.817,0.040,0.750,0.446
4.818,0.036,0.734,0.431
4.820,0.028,0.718,0.414
4.822,0.023,0.704,0.397
4.823,0.026,0.694,0.387
4.825,0.028,0.689,0.382
4.827,0.032,0.686,0.382
4.828,0.039,0.683,0.387
4.830,0.050,0.683,0.393
4.832,0.059,0.686,0.400
4.833,0.064,0.688,0.404
4.835,0.068,0.685,0.405
4.837,0.073,0.680,0.402
4.838,0.078,0.677,0.399
4.840,0.081,0.671,0.393
4.842,0.079,0.658,0.388
4.843,0.075,0.640,0.379
4.845,0.070,0.628,0.370
4.847,0.062,0.616,0.359
4.848,0.052,0.602,0.350
4.850,0.043,0.592,0.345
4.852,0.041,0.589,0.341
4.853,0.045,0.590,0.341
4.855,0.048,0.587,0.342
4.857,0.051,0.583,0.340
4.858,0.051,0.579,0.341
4.860,0.058,0.576,0.341
4.862,0.063,0.574,0.340
4.863,0.064,0.572,0.340
4.865,0.071,0.574,0.341
4.867,0.079,0.577,0.351
4.868,0.088,0.583,0.358
4.870,0.091,0.584,0.360
4.872,0.093,0.581,0.360
4.873,0.095,0.576,0.362
4.875,0.093,0.569,0.365
4.877,0.093,0.563,0.362
4.878,0.093,0.554,0.356
4.880,0.093,0.547,0.350
4.882,0.091,0.540,0.345
4.883,0.088,0.533,0.337
4.885,0.087,0.525,0.323
4.887,0.083,0.518,0.313
4.888,0.078,0.513,0.305
4.890,0.072,0.505,0.298
4.892,0.069,0.497,0.294
4.893,0.071,0.492,0.295
4.895,0.074,0.487,0.300
4.897,0.076,0.482,0.304
4.898,0.077,0.475,0.304
4.900,0.075,0.468,0.301
4.902,0.071,0.460,0.293
4.903,0.062,0.450,0.282
4.905,0.051,0.440,0.269
4.907,0.040,0.430,0.256
4.908,0.033,0.419,0.245
4.910,0.032,0.411,0.241
4.912,0.034,0.409,0.241
4.913,0.036,0.408,0.242
4.915,0.039,0.407,0.238
4.917,0.039,0.403,0.235
4.918,0.037,0.399,0.229
4.920,0.035,0.395,0.224
4.922,0.035,0.391,0.224
4.923,0.034,0.388,0.226
4.925,0.034,0.385,0.228
4.927,0.035,0.387,0.229
4.928,0.040,0.392,0.234
4.930,0.043,0.398,0.239
4.932,0.044,0.401,0.238
4.933,0.044,0.404,0.238
4.935,0.046,0.406,0.240
4.937,0.052,0.406,0.246
4.938,0.054,0.403,0.251
4.940,0.060,0.400,0.256
4.942,0.065,0.397,0.258
4.943,0.070,0.395,0.255
4.945,0.075,0.394,0.254
4.947,0.079,0.395,0.254
4.948,0.082,0.397,0.254
4.950,0.083,0.399,0.253
4.952,0.083,0.399,0.259
4.953,0.083,0.397,0.268
4.955,0.082,0.397,0.275
4.957,0.084,0.398,0.275
4.958,0.088,0.398,0.276
4.960,0.092,0.396,0.276
4.962,0.096,0.393,0.272
4.963,0.099,0.390,0.268
4.965,0.099,0.385,0.264
4.967,0.095,0.379,0.264
4.968,0.089,0.375,0.257
4.970,0.083,0.369,0.248
4.972,0.078,0.366,0.239
4.973,0.077,0.364,0.237
4.975,0.077,0.362,0.235
4.977,0.075,0.356,0.232
4.978,0.072,0.350,0.233
4.980,0.070,0.345,0.236
4.982,0.067,0.340,0.236
4.983,0.060,0.331,0.230
4.985,0.055,0.324,0.224
4.987,0.051,0.319,0.216
4.988,0.048,0.313,0.209
4.990,0.046,0.306,0.199
4.992,0.046,0.302,0.191
4.993,0.047,0.299,0.185
4.995,0.046,0.294,0.180
4.997,0.045,0.286,0.174
4.998,0.042,0.279,0.166
5.000,0.038,0.273,0.160
5.002,0.030,0.266,0.154
5.003,0.024,0.259,0.151
5.005,0.019,0.255,0.147
5.007,0.016,0.254,0.144
5.008,0.014,0.253,0.144
5.010,0.013,0.255,0.145
5.012,0.015,0.257,0.145
5.013,0.016,0.257,0.144
5.015,0.018,0.258,0.143
5.017,0.019,0.260,0.144
5.018,0.019,0.260,0.141
5.020,0.019,0.255,0.138
5.022,0.016,0.249,0.136
5.023,0.013,0.241,0.131
5.025,0.007,0.233,0.125
5.027,0.000,0.223,0.118
5.028,-0.005,0.215,0.115
5.030,-0.010,0.208,0.112
5.032,-0.008,0.204,0.111
5.033,-0.006,0.204,0.112
5.035,-0.006,0.204,0.110
5.037,-0.006,0.201,0.110
5.038,-0.009,0.197,0.108
5.040,-0.010,0.195,0.106
5.042,-0.012,0.194,0.104
5.043,-0.013,0.193,0.104
5.045,-0.011,0.192,0.104
5.047,-0.009,0.195,0.102
5.048,-0.006,0.199,0.099
5.050,-0.004,0.204,0.094
5.052,-0.006,0.204,0.085
5.053,-0.010,0.202,0.075
5.055,-0.011,0.199,0.070
5.057,-0.009,0.199,0.069
5.058,-0.006,0.198,0.072
5.060,-0.004,0.197,0.076
5.062,0.000,0.200,0.086
5.063,0.006,0.204,0.098
5.065,0.010,0.206,0.105
5.067,0.010,0.202,0.107
5.068,0.010,0.197,0.107
5.070,0.011,0.194,0.108
5.072,0.011,0.190,0.106
5.073,0.009,0.189,0.100
5.075,0.006,0.189,0.100
5.077,0.003,0.189,0.106
5.078,0.001,0.187,0.111
5.080,0.000,0.185,0.110
5.082,-0.005,0.178,0.105
5.083,-0.012,0.167,0.100
5.085,-0.021,0.158,0.089
5.087,-0.029,0.154,0.077
5.088,-0.035,0.150,0.067
5.090,-0.037,0.147,0.062
5.092,-0.034,0.147,0.066
5.093,-0.029,0.151,0.074
5.095,-0.019,0.157,0.085
5.097,-0.010,0.161,0.092
5.098,-0.003,0.165,0.095
5.100,-0.002,0.166,0.096
5.102,-0.008,0.163,0.089
5.103,-0.013,0.156,0.081
5.105,-0.020,0.147,0.069
5.107,-0.027,0.138,0.057
5.108,-0.037,0.126,0.047
5.110,-0.045,0.116,0.038
5.112,-0.048,0.111,0.026
5.113,-0.050,0.107,0.015
5.115,-0.051,0.104,0.012
5.117,-0.050,0.105,0.020
5.118,-0.043,0.109,0.027
5.120,-0.034,0.114,0.032
5.122,-0.027,0.117,0.041
5.123,-0.023,0.117,0.050
5.125,-0.020,0.116,0.055
5.127,-0.015,0.115,0.053
5.128,-0.016,0.114,0.051
5.130,-0.021,0.112,0.051
5.132,-0.026,0.111,0.049
5.133,-0.030,0.112,0.048
5.135,-0.033,0.115,0.043
5.137,-0.036,0.114,0.040
5.138,-0.036,0.111,0.038
5.140,-0.031,0.109,0.040
5.142,-0.027,0.109,0.042
5.143,-0.025,0.106,0.042
5.145,-0.021,0.100,0.041
5.147,-0.022,0.098,0.041
5.148,-0.024,0.101,0.041
5.150,-0.026,0.105,0.039
5.152,-0.027,0.106,0.038
5.153,-0.028,0.108,0.039
5.155,-0.028,0.113,0.042
5.157,-0.024,0.118,0.047
5.158,-0.022,0.118,0.050
5.160,-0.021,0.116,0.049
5.162,-0.020,0.117,0.049
5.163,-0.018,0.117,0.049
5.165,-0.018,0.116,0.046
5.167,-0.021,0.114,0.041
5.168,-0.026,0.112,0.034
5.170,-0.029,0.112,0.031
5.172,-0.029,0.112,0.031
5.173,-0.026,0.113,0.036
5.175,-0.021,0.117,0.041
5.177,-0.015,0.124,0.051
5.178,-0.005,0.132,0.064
5.180,0.006,0.138,0.076
5.182,0.013,0.143,0.083
5.183,0.017,0.148,0.089
5.185,0.016,0.154,0.095
5.187,0.017,0.158,0.100
5.188,0.017,0.162,0.104
5.190,0.018,0.165,0.107
5.192,0.022,0.169,0.107
5.193,0.026,0.172,0.105
5.195,0.034,0.174,0.105
5.197,0.042,0.176,0.109
5.198,0.049,0.179,0.114
5.200,0.054,0.183,0.123
5.202,0.059,0.187,0.133
5.203,0.063,0.191,0.143
5.205,0.061,0.192,0.149
5.207,0.059,0.192,0.148
5.208,0.062,0.194,0.144
5.210,0.062,0.196,0.141
5.212,0.063,0.203,0.142
5.213,0.066,0.211,0.148
5.215,0.073,0.219,0.154
5.217,0.079,0.223,0.159
5.218,0.080,0.222,0.161
5.220,0.076,0.216,0.159
5.222,0.070,0.207,0.154
5.223,0.062,0.198,0.143
5.225,0.055,0.189,0.132
5.227,0.047,0.180,0.123
5.228,0.038,0.172,0.117
5.230,0.031,0.165,0.112
5.232,0.024,0.157,0.101
5.233,0.017,0.146,0.093
5.235,0.009,0.132,0.084
5.237,0.000,0.120,0.072
5.238,-0.007,0.106,0.056
5.240,-0.016,0.095,0.043
5.242,-0.023,0.086,0.037
5.243,-0.029,0.076,0.028
5.245,-0.033,0.066,0.018
5.247,-0.035,0.062,0.016
5.248,-0.034,0.061,0.018
5.250,-0.033,0.061,0.019
5.252,-0.034,0.061,0.015
5.253,-0.036,0.061,0.011
5.255,-0.037,0.061,0.008
5.257,-0.038,0.058,0.003
5.258,-0.039,0.057,0.001
5.260,-0.041,0.058,0.007
5.262,-0.039,0.059,0.014
5.263,-0.037,0.063,0.021
5.265,-0.036,0.071,0.029
5.267,-0.032,0.082,0.037
5.268,-0.028,0.090,0.042
5.270,-0.019,0.097,0.041
5.272,-0.011,0.105,0.044
5.273,-0.007,0.111,0.047
5.275,-0.004,0.112,0.053
5.277,-0.005,0.112,0.060
5.278,-0.005,0.113,0.066
5.280,-0.010,0.113,0.068
5.282,-0.014,0.107,0.064
5.283,-0.015,0.099,0.059
5.285,-0.016,0.097,0.056
5.287,-0.015,0.096,0.051
5.288,-0.016,0.093,0.045
5.290,-0.016,0.090,0.040
5.292,-0.019,0.088,0.036
5.293,-0.023,0.087,0.031
5.295,-0.027,0.082,0.022
5.297,-0.032,0.073,0.013
5.298,-0.039,0.063,0.004
5.300,-0.043,0.055,-0.002
5.302,-0.046,0.047,-0.010
5.303,-0.049,0.040,-0.016
5.305,-0.051,0.036,-0.018
5.307,-0.052,0.034,-0.019
5.308,-0.053,0.033,-0.022
5.310,-0.055,0.033,-0.024
5.312,-0.054,0.036,-0.022
5.313,-0.050,0.041,-0.018
5.315,-0.047,0.045,-0.013
5.317,-0.045,0.051,-0.006
5.318,-0.039,0.059,0.008
5.320,-0.030,0.067,0.025
5.322,-0.020,0.078,0.047
5.323,-0.010,0.094,0.067
5.325,0.003,0.112,0.082
5.327,0.019,0.128,0.097
5.328,0.034,0.144,0.106
5.330,0.048,0.160,0.115
5.332,0.056,0.171,0.122
5.333,0.065,0.181,0.132
5.335,0.072,0.192,0.144
5.337,0.077,0.200,0.152
5.338,0.077,0.204,0.157
5.340,0.076,0.205,0.154
5.342,0.075,0.206,0.153
5.343,0.073,0.203,0.149
5.345,0.072,0.196,0.147
5.347,0.068,0.188,0.144
5.348,0.065,0.179,0.139
5.350,0.062,0.171,0.133
5.352,0.057,0.161,0.123
5.353,0.050,0.151,0.109
5.355,0.042,0.139,0.095
5.357,0.034,0.128,0.082
5.358,0.023,0.117,0.068
5.360,0.011,0.104,0.054
5.362,0.000,0.089,0.041
5.363,-0.010,0.075,0.030
5.365,-0.017,0.065,0.018
5.367,-0.020,0.056,0.009
5.368,-0.022,0.047,-0.001
5.370,-0.024,0.041,-0.008
5.372,-0.029,0.038,-0.014
5.373,-0.039,0.033,-0.023
5.375,-0.050,0.026,-0.036
5.377,-0.062,0.016,-0.044
5.378,-0.073,0.009,-0.045
5.380,-0.082,0.006,-0.045
5.382,-0.084,0.007,-0.043
5.383,-0.078,0.012,-0.034
5.385,-0.071,0.019,-0.020
5.387,-0.064,0.028,-0.012
5.388,-0.056,0.039,-0.006
5.390,-0.046,0.047,0.002
5.392,-0.032,0.054,0.012
5.393,-0.023,0.061,0.020
5.395,-0.014,0.070,0.026
5.397,-0.003,0.080,0.039
5.398,0.011,0.089,0.051
5.400,0.022,0.098,0.061
5.402,0.028,0.105,0.064
5.403,0.034,0.107,0.069
5.405,0.041,0.109,0.077
5.407,0.044,0.110,0.082
5.408,0.046,0.111,0.086
5.410,0.044,0.112,0.087
5.412,0.043,0.113,0.085
5.413,0.038,0.115,0.081
5.415,0.029,0.113,0.072
5.417,0.018,0.107,0.062
5.418,0.006,0.096,0.051
5.420,-0.003,0.085,0.043
5.422,-0.011,0.077,0.042
5.423,-0.017,0.070,0.040
5.425,-0.014,0.068,0.039
5.427,-0.007,0.072,0.044
5.428,0.000,0.080,0.054
5.430,0.005,0.088,0.068
5.432,0.012,0.096,0.077
5.433,0.021,0.105,0.087
5.435,0.028,0.112,0.096
5.437,0.031,0.114,0.097
5.438,0.035,0.115,0.092
5.440,0.034,0.114,0.081
5.442,0.025,0.109,0.072
5.443,0.014,0.102,0.066
5.445,0.003,0.094,0.060
5.447,-0.008,0.087,0.056
5.448,-0.019,0.080,0.049
5.450,-0.022,0.072,0.047
5.452,-0.018,0.067,0.046
5.453,-0.014,0.063,0.043
5.455,-0.015,0.060,0.040
5.457,-0.014,0.057,0.038
5.458,-0.011,0.056,0.037
5.460,-0.011,0.057,0.035
5.462,-0.014,0.061,0.031
5.463,-0.016,0.062,0.031
5.465,-0.015,0.059,0.029
5.467,-0.014,0.053,0.022
5.468,-0.015,0.048,0.017
5.470,-0.016,0.041,0.007
5.472,-0.021,0.026,-0.003
5.473,-0.031,0.012,-0.017
5.475,-0.041,0.001,-0.027
5.477,-0.052,-0.006,-0.033
5.478,-0.062,-0.014,-0.036
5.480,-0.068,-0.019,-0.034
5.482,-0.068,-0.018,-0.034
5.483,-0.062,-0.013,-0.031
5.485,-0.057,-0.008,-0.029
5.487,-0.053,-0.001,-0.025
5.488,-0.049,0.008,-0.021
5.490,-0.045,0.017,-0.015
5.492,-0.041,0.026,-0.010
5.493,-0.037,0.033,-0.008
5.495,-0.033,0.038,-0.006
5.497,-0.030,0.041,-0.004
5.498,-0.029,0.041,-0.002
5.500,-0.026,0.041,0.001
5.502,-0.023,0.041,0.008
5.503,-0.025,0.040,0.015
5.505,-0.025,0.039,0.018
5.507,-0.024,0.038,0.017
5.508,-0.022,0.039,0.014
5.510,-0.021,0.043,0.016
5.512,-0.019,0.050,0.020
5.513,-0.011,0.059,0.025
5.515,-0.002,0.066,0.031
5.517,0.007,0.074,0.041
5.518,0.015,0.085,0.051
5.520,0.025,0.094,0.056
5.522,0.033,0.099,0.058
5.523,0.037,0.103,0.058
5.525,0.039,0.109,0.062
5.527,0.042,0.114,0.072
5.528,0.045,0.115,0.080
5.530,0.046,0.113,0.085
5.532,0.047,0.113,0.088
5.533,0.049,0.115,0.093
5.535,0.050,0.118,0.095
5.537,0.050,0.119,0.089
5.538,0.048,0.119,0.080
5.540,0.042,0.117,0.077
5.542,0.036,0.117,0.081
5.543,0.033,0.118,0.083
5.545,0.034,0.117,0.084
5.547,0.037,0.116,0.089
5.548,0.038,0.117,0.093
5.550,0.042,0.120,0.092
5.552,0.041,0.120,0.087
5.553,0.035,0.114,0.078
5.555,0.025,0.104,0.070
5.557,0.016,0.093,0.062
5.558,0.010,0.083,0.061
5.560,0.005,0.071,0.059
5.562,0.001,0.059,0.050
5.563,-0.002,0.051,0.042
5.565,-0.006,0.047,0.041
5.567,-0.010,0.046,0.038
5.568,-0.016,0.044,0.030
5.570,-0.025,0.041,0.018
5.572,-0.032,0.037,0.012
5.573,-0.040,0.031,0.009
5.575,-0.045,0.022,0.000
5.577,-0.052,0.015,-0.011
5.578,-0.059,0.007,-0.021
5.580,-0.062,0.001,-0.026
5.582,-0.060,-0.004,-0.029
5.583,-0.057,-0.007,-0.031
5.585,-0.053,-0.008,-0.033
5.587,-0.051,-0.008,-0.035
5.588,-0.049,-0.006,-0.036
5.590,-0.050,-0.006,-0.037
5.592,-0.049,-0.002,-0.036
5.593,-0.048,0.005,-0.032
5.595,-0.044,0.013,-0.029
5.597,-0.036,0.021,-0.022
5.598,-0.029,0.032,-0.010
5.600,-0.022,0.041,0.001
5.602,-0.021,0.045,0.008
5.603,-0.021,0.048,0.011
5.605,-0.021,0.052,0.016
5.607,-0.019,0.059,0.021
5.608,-0.018,0.060,0.021
5.610,-0.017,0.061,0.021
5.612,-0.012,0.062,0.023
5.613,-0.005,0.060,0.025
5.615,0.000,0.055,0.028
5.617,-0.001,0.049,0.033
5.618,-0.003,0.043,0.037
5.620,-0.006,0.035,0.034
5.622,-0.011,0.031,0.028
5.623,-0.017,0.029,0.022
5.625,-0.021,0.027,0.016
5.627,-0.022,0.028,0.009
5.628,-0.020,0.034,0.007
5.630,-0.012,0.046,0.012
5.632,-0.005,0.061,0.024
5.633,0.001,0.075,0.037
5.635,0.007,0.087,0.049
5.637,0.012,0.096,0.060
5.638,0.017,0.104,0.069
5.640,0.021,0.107,0.076
5.642,0.026,0.103,0.079
5.643,0.028,0.095,0.082
5.645,0.028,0.089,0.084
5.647,0.027,0.084,0.085
5.648,0.022,0.079,0.085
5.650,0.019,0.076,0.082
5.652,0.018,0.082,0.082
5.653,0.019,0.088,0.081
5.655,0.019,0.091,0.073
5.657,0.021,0.092,0.069
5.658,0.027,0.093,0.065
5.660,0.031,0.092,0.066
5.662,0.032,0.086,0.066
5.663,0.036,0.085,0.067
5.665,0.039,0.084,0.068
5.667,0.039,0.084,0.063
5.668,0.033,0.080,0.061
5.670,0.029,0.073,0.054
5.672,0.027,0.068,0.047
5.673,0.024,0.062,0.040
5.675,0.020,0.057,0.037
5.677,0.016,0.052,0.042
5.678,0.012,0.051,0.046
5.680,0.008,0.058,0.052
5.682,0.002,0.064,0.057
5.683,-0.001,0.070,0.062
5.685,0.000,0.075,0.065
5.687,0.003,0.078,0.064
5.688,0.005,0.078,0.059
5.690,0.003,0.072,0.054
5.692,0.002,0.066,0.047
5.693,-0.005,0.058,0.039
5.695,-0.016,0.048,0.034
5.697,-0.026,0.038,0.027
5.698,-0.035,0.028,0.018
5.700,-0.044,0.017,0.008
5.702,-0.051,0.009,0.001
5.703,-0.051,0.006,-0.003
5.705,-0.048,0.006,-0.012
5.707,-0.047,0.002,-0.020
5.708,-0.046,0.000,-0.024
5.710,-0.041,-0.002,-0.024
5.712,-0.039,-0.004,-0.029
5.713,-0.043,-0.009,-0.035
5.715,-0.054,-0.019,-0.040
5.717,-0.067,-0.030,-0.047
5.718,-0.080,-0.042,-0.062
5.720,-0.093,-0.052,-0.080
5.722,-0.102,-0.059,-0.093
5.723,-0.106,-0.064,-0.099
5.725,-0.100,-0.062,-0.099
5.727,-0.087,-0.052,-0.089
5.728,-0.072,-0.033,-0.070
5.730,-0.058,-0.017,-0.047
5.732,-0.048,-0.005,-0.029
5.733,-0.037,0.004,-0.016
5.735,-0.026,0.014,-0.008
5.737,-0.018,0.021,-0.004
5.738,-0.012,0.023,0.000
5.740,-0.008,0.025,0.004
5.742,-0.005,0.026,0.005
5.743,-0.005,0.030,0.005
5.745,-0.011,0.031,0.002
5.747,-0.013,0.030,0.003
5.748,-0.017,0.028,0.006
5.750,-0.020,0.027,0.006
5.752,-0.021,0.029,0.010
5.753,-0.020,0.029,0.011
5.755,-0.018,0.028,0.012
5.757,-0.019,0.025,0.010
5.758,-0.017,0.022,0.006
5.760,-0.017,0.021,0.001
5.762,-0.018,0.018,-0.003
5.763,-0.019,0.016,-0.004
5.765,-0.021,0.013,-0.001
5.767,-0.026,0.011,0.003
5.768,-0.030,0.010,0.004
5.770,-0.033,0.007,0.004
5.772,-0.033,0.006,0.001
5.773,-0.033,0.007,-0.003
5.775,-0.030,0.013,-0.010
5.777,-0.025,0.022,-0.010
5.778,-0.019,0.031,-0.007
5.780,-0.012,0.038,-0.003
5.782,-0.010,0.041,0.001
5.783,-0.010,0.041,0.008
5.785,-0.014,0.036,0.014
5.787,-0.019,0.028,0.013
5.788,-0.023,0.020,0.009
5.790,-0.030,0.015,0.004
5.792,-0.035,0.011,0.000
5.793,-0.038,0.009,-0.002
5.795,-0.039,0.004,-0.006
5.797,-0.040,0.003,-0.012
5.798,-0.039,0.004,-0.017
5.800,-0.035,0.004,-0.020
5.802,-0.035,0.002,-0.018
5.803,-0.037,0.000,-0.017
5.805,-0.035,0.001,-0.018
5.807,-0.033,0.001,-0.015
5.808,-0.032,-0.001,-0.011
5.810,-0.033,-0.001,-0.006
5.812,-0.037,-0.001,-0.009
5.813,-0.041,-0.002,-0.016
5.815,-0.049,-0.006,-0.019
5.817,-0.057,-0.010,-0.025
5.818,-0.065,-0.016,-0.032
5.820,-0.070,-0.022,-0.040
5.822,-0.068,-0.029,-0.041
5.823,-0.063,-0.032,-0.038
5.825,-0.057,-0.031,-0.037
5.827,-0.052,-0.029,-0.035
5.828,-0.047,-0.027,-0.032
5.830,-0.042,-0.023,-0.033
5.832,-0.038,-0.012,-0.031
5.833,-0.034,-0.001,-0.024
5.835,-0.026,0.010,-0.010
5.837,-0.021,0.019,0.002
5.838,-0.018,0.028,0.010
5.840,-0.015,0.034,0.021
5.842,-0.007,0.037,0.031
5.843,-0.004,0.037,0.037
5.845,-0.004,0.038,0.034
5.847,-0.002,0.041,0.034
5.848,0.006,0.049,0.042
5.850,0.015,0.060,0.048
5.852,0.021,0.069,0.055
5.853,0.029,0.075,0.059
5.855,0.035,0.079,0.061
5.857,0.041,0.084,0.064
5.858,0.047,0.086,0.066
5.860,0.051,0.086,0.068
5.862,0.051,0.087,0.067
5.863,0.052,0.092,0.072
5.865,0.057,0.100,0.085
5.867,0.061,0.105,0.096
5.868,0.060,0.113,0.101
5.870,0.060,0.122,0.107
5.872,0.063,0.129,0.116
5.873,0.064,0.133,0.122
5.875,0.062,0.131,0.120
5.877,0.061,0.130,0.114
5.878,0.061,0.129,0.111
5.880,0.059,0.126,0.109
5.882,0.054,0.124,0.109
5.883,0.055,0.125,0.113
5.885,0.062,0.128,0.118
5.887,0.067,0.128,0.130
5.888,0.072,0.128,0.143
5.890,0.076,0.129,0.150
5.892,0.077,0.128,0.145
5.893,0.071,0.123,0.132
5.895,0.060,0.117,0.119
5.897,0.050,0.113,0.108
5.898,0.040,0.105,0.095
5.900,0.030,0.096,0.080
5.902,0.026,0.091,0.072
5.903,0.026,0.087,0.069
5.905,0.024,0.081,0.062
5.907,0.022,0.072,0.048
5.908,0.018,0.063,0.032
5.910,0.015,0.053,0.024
5.912,0.009,0.041,0.016
5.913,-0.003,0.026,0.008
5.915,-0.011,0.014,0.002
5.917,-0.019,0.006,0.000
5.918,-0.023,0.002,0.002
5.920,-0.027,-0.001,0.000
5.922,-0.025,0.002,0.001
5.923,-0.017,0.014,0.010
5.925,-0.009,0.025,0.019
5.927,-0.002,0.035,0.028
5.928,0.006,0.045,0.037
5.930,0.011,0.053,0.047
5.932,0.012,0.058,0.054
5.933,0.013,0.059,0.056
5.935,0.017,0.064,0.059
5.937,0.025,0.074,0.063
5.938,0.033,0.084,0.069
5.940,0.040,0.093,0.075
5.942,0.045,0.100,0.080
5.943,0.049,0.105,0.082
5.945,0.050,0.106,0.087
5.947,0.052,0.105,0.090
5.948,0.052,0.103,0.090
5.950,0.051,0.099,0.086
5.952,0.047,0.096,0.082
5.953,0.045,0.095,0.081
5.955,0.044,0.093,0.078
5.957,0.037,0.086,0.071
5.958,0.031,0.079,0.064
5.960,0.031,0.078,0.064
5.962,0.037,0.082,0.068
5.963,0.039,0.084,0.073
5.965,0.038,0.087,0.078
5.967,0.042,0.095,0.087
5.968,0.046,0.104,0.096
5.970,0.047,0.113,0.103
5.972,0.045,0.120,0.105
5.973,0.046,0.126,0.106
5.975,0.046,0.130,0.102
5.977,0.044,0.133,0.095
5.978,0.042,0.134,0.090
5.980,0.045,0.136,0.085
5.982,0.049,0.135,0.082
5.983,0.051,0.133,0.080
5.985,0.053,0.130,0.082
5.987,0.055,0.126,0.089
5.988,0.056,0.120,0.092
5.990,0.051,0.112,0.093
5.992,0.043,0.101,0.088
5.993,0.033,0.090,0.078
5.995,0.025,0.080,0.063
5.997,0.017,0.072,0.050
5.998,0.011,0.063,0.043
6.000,0.005,0.052,0.034
6.002,0.000,0.042,0.021
6.003,-0.007,0.029,0.011
6.005,-0.018,0.014,0.001
